feature,class_label
"[-5.83261475e+02  4.80071220e+01  2.32474470e+00  3.83881044e+00
 -8.07842493e-01 -4.76125908e+00 -1.24009037e+01 -3.28478861e+00
 -2.04909801e+01 -1.35551195e+01 -9.45130444e+00 -5.55162001e+00
  8.19029287e-02 -7.82407856e+00  1.74886143e+00 -4.81060648e+00
 -4.26850891e+00 -4.17602205e+00 -5.90160787e-01 -5.39534235e+00
 -6.89808750e+00  2.06092024e+00 -9.74141121e+00 -7.65740335e-01
 -3.40222836e+00 -5.96007109e+00 -5.54077566e-01 -4.08070278e+00
  3.51129842e+00 -1.41826200e+00  5.22966325e-01 -8.63193393e-01
 -4.64930201e+00  2.39730522e-01 -2.62609673e+00  2.53873754e+00
  3.64710760e+00  3.91699147e+00  6.39806366e+00  3.18016672e+00]",1
"[-6.8413287e+02  9.3884308e+01 -1.1051691e+01  2.4933429e+00
 -8.8853173e-02 -1.7185064e-01 -1.0173553e+01 -5.0981612e+00
 -1.7920685e+01 -1.5395028e+01 -1.7598112e+01 -8.0932627e+00
 -1.2959520e+00 -7.4638066e+00 -3.7787626e+00 -8.8882704e+00
 -4.3673358e+00 -6.6598439e+00 -3.9435077e+00 -6.4750752e+00
 -8.8453569e+00 -2.4470572e+00 -9.6077585e+00 -4.6822305e+00
 -3.8931296e+00 -7.2812943e+00 -4.3831062e+00 -4.5130749e+00
 -1.8984566e+00 -2.8375380e+00 -4.6010346e+00 -3.6853755e+00
 -3.0714121e+00 -2.6374550e+00 -2.0229554e+00 -2.2833667e+00
  2.5705963e-01 -6.0397950e-03  3.7190397e+00  2.3836677e+00]",1
"[-6.0951178e+02  5.7196861e+01  6.0159521e+00  5.8877192e+00
  7.1610580e-03 -2.6576178e+00 -9.0291548e+00 -1.0080473e+01
 -1.9795757e+01 -9.0569344e+00 -1.2453821e+01 -6.3126650e+00
  1.9166192e+00 -9.7455149e+00 -8.7807423e-01 -4.2885776e+00
 -4.8722568e+00 -5.1082149e+00 -1.7758042e+00 -5.3812685e+00
 -8.3586302e+00  5.1973712e-01 -1.0245119e+01 -2.6117187e+00
 -1.9551439e+00 -6.6848474e+00 -2.2004499e+00 -4.1549873e+00
  1.4505126e+00 -1.8669740e+00 -1.0596124e+00 -3.9798934e+00
 -4.3380585e+00 -5.7602835e-01 -1.5405716e+00  4.8192654e+00
  1.3667719e+00  3.3389757e+00  3.3344185e+00 -4.7530717e-01]",1
"[-5.73057129e+02  5.51221390e+01  9.91786540e-01  1.56179495e+01
  1.55790603e+00 -5.14330089e-01 -1.05027189e+01 -2.36170602e+00
 -2.12731400e+01 -7.03804827e+00 -1.40038824e+01 -7.04633570e+00
  1.82864416e+00 -1.32851658e+01  1.79165637e+00 -8.76086044e+00
 -8.82454681e+00 -8.21155548e+00 -1.13992822e+00 -8.74316978e+00
 -1.21050634e+01 -1.05401382e-01 -1.58852329e+01 -3.20229483e+00
 -3.35120296e+00 -8.72566414e+00 -2.41924167e+00 -5.58312511e+00
  7.98138857e-01 -7.50216663e-01 -1.86631763e+00 -2.27999187e+00
 -3.18629718e+00 -1.76402617e+00 -3.41529399e-01  7.93042779e-01
  2.10009408e+00  4.63826323e+00  5.67528486e+00  4.53872252e+00]",1
"[-7.2964221e+02  1.0905472e+02 -2.5504358e+01  5.5335140e+00
 -1.0171706e+01  7.2955737e+00 -1.3559961e+01  4.2863521e-01
 -1.7200809e+01 -1.1975881e+01 -1.9870377e+01 -8.1271305e+00
 -3.5958641e+00 -7.7890267e+00 -4.6228976e+00 -7.9549818e+00
 -6.6940022e+00 -5.3953776e+00 -7.1097193e+00 -3.2747221e+00
 -6.4258351e+00 -1.3488359e+00 -9.0378351e+00 -3.5797593e-01
 -6.2021661e+00 -2.5649018e+00 -6.0435390e+00 -2.0145569e+00
 -3.7093284e+00 -1.9975277e+00 -5.8290071e+00 -2.7540886e+00
 -4.9696093e+00 -1.7136420e+00 -4.6469855e+00  3.5880107e-01
 -3.4263656e+00 -4.6356136e-01 -2.4417517e+00  1.0655878e+00]",1
"[-7.1308191e+02  1.0071375e+02 -2.5894279e+01  1.0758827e+01
 -1.4144784e+01  1.0314603e+01 -1.9469719e+01  3.0215967e+00
 -2.0000074e+01 -1.1207336e+01 -1.8695862e+01 -9.8369341e+00
 -3.1689780e+00 -7.0257616e+00 -4.3635373e+00 -6.9966197e+00
 -7.4626393e+00 -7.9783654e+00 -4.6040163e+00 -5.6206632e+00
 -8.2584295e+00 -2.7964415e-03 -1.2325130e+01 -8.0068362e-01
 -7.4268289e+00 -3.3699563e+00 -5.2120848e+00 -3.8047345e+00
 -3.2687221e+00 -2.8689446e+00 -6.4372935e+00 -1.7209836e+00
 -5.7291040e+00 -5.0310224e-01 -3.3143005e+00 -9.1472220e-01
 -8.4130174e-01 -1.0547861e+00 -7.3192030e-01  6.5210509e-01]",1
"[-5.9628278e+02  5.5447453e+01  7.8643169e+00  9.5126371e+00
 -4.8218307e-01  6.9528329e-01 -1.4583181e+01 -1.1698497e-01
 -2.2078085e+01 -7.4471960e+00 -1.4215601e+01 -1.0568384e+01
  1.7268045e+00 -1.2024888e+01  2.7659791e+00 -9.3882284e+00
 -6.3219380e+00 -5.9714084e+00 -2.4378526e+00 -7.9160919e+00
 -9.8280373e+00  1.0803388e+00 -1.2532557e+01 -1.0128059e+00
 -4.6341825e+00 -5.6988640e+00 -1.4779447e+00 -5.2501493e+00
  2.1277533e+00 -2.9372973e+00 -4.6685892e-01 -4.6988508e-01
 -3.1112487e+00 -9.6477139e-01 -1.4993244e+00  4.0368651e-04
  3.2732096e+00  4.5069242e+00  6.1724715e+00  4.4740396e+00]",1
"[-6.0843762e+02  5.9820995e+01  1.5971494e+00  5.8087416e+00
 -1.0263934e-01 -4.4399786e+00 -8.5150833e+00 -8.9083376e+00
 -1.5874868e+01 -8.3235035e+00 -1.3119344e+01 -6.2338452e+00
 -2.5934920e+00 -8.2258596e+00  1.2520843e+00 -7.2248969e+00
 -5.4197898e+00 -4.4929199e+00 -3.2434623e+00 -6.7375040e+00
 -5.4937234e+00 -1.4248866e+00 -1.0452411e+01 -9.1262329e-01
 -3.0717244e+00 -4.5719824e+00 -2.3959315e+00 -2.0702784e+00
  2.6942031e+00 -3.9205781e-01  1.5032788e-01 -4.7041650e+00
 -5.5641956e+00 -4.1569734e+00 -1.7398087e+00  1.5827844e+00
  1.6008584e+00  3.2943933e+00  2.4822454e+00  3.3977065e+00]",1
"[-6.4747681e+02  7.9146446e+01  3.4528303e+00 -3.4852357e+00
  9.4578162e-02  4.1488590e+00 -1.7349049e+01 -3.2976165e+00
 -1.7666317e+01 -1.0932996e+01 -1.5151634e+01 -6.3712592e+00
 -2.6557388e+00 -9.4685783e+00 -1.7111161e+00 -7.9211855e+00
 -3.2067029e+00 -7.9330893e+00 -2.5947704e+00 -5.6459212e+00
 -7.0773168e+00 -1.7876014e+00 -1.1938600e+01 -1.7778541e+00
 -3.3597276e+00 -5.1821589e+00 -3.1996748e+00 -5.1241899e+00
 -1.0170578e+00 -4.6187387e+00 -4.3944883e+00 -3.6792378e+00
 -2.7590556e+00 -2.0900226e+00  2.0035591e+00  1.0759261e+00
  1.7331163e+00  8.7884629e-01  6.9774491e-01  5.9573287e-01]",1
"[-6.3374023e+02  7.9135567e+01 -4.3026261e+00 -1.9386388e+00
 -1.8928089e+00 -2.2281473e+00 -1.9763609e+01  8.8615990e-01
 -2.2437859e+01 -1.1508605e+01 -2.2390772e+01 -4.6622591e+00
  1.0758575e+00 -1.1691079e+01  4.3214049e+00 -9.6474600e+00
 -4.3051515e+00 -5.5189695e+00 -3.0915060e+00 -8.6511517e+00
 -6.7527461e+00  3.6611015e-01 -1.4641423e+01  2.0926304e+00
 -4.2321072e+00 -7.3288660e+00 -1.9650809e+00 -7.3641376e+00
  4.1592899e-01 -6.5455976e+00 -4.0699210e+00 -1.7710984e+00
 -2.4869735e+00 -1.2541469e+00 -1.3858124e+00 -3.1175480e+00
  6.4063668e-01  5.0455284e-01  5.0767217e+00  5.8718619e+00]",1
"[-6.4668317e+02  7.6072388e+01  3.8569345e+00 -3.0928299e+00
 -9.4248241e-01  5.1694760e+00 -1.6715595e+01 -1.5402486e+00
 -1.8080612e+01 -1.0828063e+01 -1.6560745e+01 -6.3457236e+00
 -1.4619358e+00 -9.8656206e+00 -2.1534421e+00 -8.2646170e+00
 -4.3357978e+00 -7.8042989e+00 -2.6539061e+00 -6.0109205e+00
 -7.2258916e+00  1.9009016e-01 -1.1098952e+01 -1.5890710e+00
 -3.6460316e+00 -7.0734773e+00 -2.9889340e+00 -5.8608112e+00
 -1.9130133e+00 -5.2152743e+00 -4.5443234e+00 -4.3883142e+00
 -2.2337217e+00 -9.5271820e-01  2.0320716e+00  2.3080328e+00
  2.6320097e+00  8.1424338e-01  1.1496025e+00 -7.8402114e-01]",1
"[-653.19525      76.069305     -3.656364     -4.8091917    -5.487632
    1.8389981   -16.765684     -6.3223805   -17.383064    -12.832563
  -15.583264     -5.8560095    -3.643763     -8.19404      -1.3762734
   -6.992116     -3.8173144    -8.095259     -3.3161333    -5.713694
   -6.470236     -0.88321817  -10.913541     -1.049431     -1.0003814
   -6.9414124    -2.7087743    -3.5899987    -0.7637161    -2.0332723
   -2.9397795    -3.1366527    -2.8246675    -4.2236667    -0.98968893
    0.93954337    1.8716999     2.7104938     3.9129424     2.3701077 ]",1
"[-6.62209656e+02  8.04163742e+01  1.55384815e+00 -5.79829168e+00
 -3.29450345e+00  5.03213120e+00 -1.37869158e+01 -1.57996520e-01
 -1.44996195e+01 -1.18678923e+01 -1.39631081e+01 -7.12276411e+00
 -3.04176021e+00 -7.47204018e+00 -5.00969696e+00 -8.40321255e+00
 -4.35817432e+00 -7.60379076e+00 -3.48001528e+00 -8.14422226e+00
 -6.54782009e+00 -1.30549574e+00 -1.05585346e+01 -2.43374085e+00
 -3.35133195e+00 -6.09987783e+00 -2.79196358e+00 -4.84592056e+00
 -9.94229913e-01 -2.97406459e+00 -3.14845777e+00 -3.16832471e+00
 -3.86541009e+00 -3.72179747e+00 -1.58491731e+00 -2.77121186e-01
  1.46066117e+00  1.54194033e+00  2.83784533e+00  7.03401744e-01]",1
"[-7.0339050e+02  9.5137390e+01 -1.8159517e+01  1.1519456e+01
 -1.4731431e+01  1.6498264e+01 -2.1800791e+01  6.3850703e+00
 -2.0680084e+01 -8.5945339e+00 -1.9274092e+01 -6.0732660e+00
 -5.9990268e+00 -7.6497416e+00 -5.5605369e+00 -8.9505234e+00
 -6.3673592e+00 -7.8794289e+00 -4.8411922e+00 -5.1621089e+00
 -1.1034549e+01 -1.0450767e+00 -1.1003398e+01 -1.6681913e+00
 -6.1297202e+00 -4.5380673e+00 -6.1138439e+00 -4.1785207e+00
 -4.7677207e+00 -3.3825898e+00 -5.5123849e+00 -3.9541438e+00
 -4.9273376e+00 -2.0858123e+00 -2.8956792e+00 -5.2376013e-02
 -5.3309315e-01 -5.2447236e-01 -1.2014654e+00 -2.2978005e-01]",1
"[-6.5249347e+02  8.3155113e+01 -2.4694071e+00 -2.0360563e+00
 -9.4935572e-01  4.8604786e-01 -1.1710962e+01 -7.5813046e+00
 -1.7557575e+01 -1.5237046e+01 -1.5665626e+01 -4.1760869e+00
 -1.6332611e-01 -9.0902510e+00 -2.4273307e+00 -5.7251778e+00
 -5.0411491e+00 -7.1214852e+00 -4.2466455e+00 -6.4580731e+00
 -6.6967444e+00 -6.3693130e-01 -9.1454000e+00 -2.6762750e+00
 -1.2613844e+00 -5.3788023e+00 -2.4704700e+00 -3.7408471e+00
 -1.6101826e+00 -3.0776732e+00 -5.0523176e+00 -4.7805843e+00
 -3.8334916e+00 -3.0906463e+00 -1.7050483e+00 -8.6912185e-01
  4.4530457e-01  6.5743643e-01  3.4897571e+00  1.8292829e+00]",1
"[-5.94913086e+02  5.70379448e+01  7.51139021e+00  7.06203079e+00
  9.27841440e-02  2.88283730e+00 -1.56872091e+01  4.55060065e-01
 -2.33158226e+01 -5.82015133e+00 -1.57594385e+01 -7.95023680e+00
  1.36331260e+00 -1.16665134e+01  3.02866268e+00 -1.09465847e+01
 -5.92743206e+00 -7.49229145e+00 -1.98347557e+00 -6.10795641e+00
 -1.01129990e+01  1.11843824e+00 -1.16895208e+01 -1.20202446e+00
 -3.55668664e+00 -6.87901974e+00 -3.43830967e+00 -2.73008966e+00
 -1.50131440e+00 -1.25510478e+00  6.48887753e-01 -3.78420496e+00
  2.19831777e+00 -2.34803843e+00  2.34809637e+00  2.94477272e+00
  3.60833955e+00  4.47926617e+00  1.15349030e+00 -7.39042521e-01]",1
"[-6.01624939e+02  6.04331055e+01  5.96504021e+00  4.45406914e+00
 -2.80815697e+00 -8.58588934e-01 -9.53537369e+00 -6.33924961e+00
 -2.05295620e+01 -9.31607914e+00 -1.56670065e+01 -4.58232594e+00
  4.18834984e-01 -1.00473118e+01  1.05432793e-01 -7.55191517e+00
 -4.48172331e+00 -7.88884878e+00  3.20006847e-01 -5.91780615e+00
 -7.16689825e+00  1.21536863e+00 -1.09475088e+01 -5.54184243e-02
 -3.97879791e+00 -4.60474682e+00 -2.53055692e+00 -4.47855759e+00
 -8.68324339e-01 -2.66490126e+00 -1.44026172e+00 -4.43000364e+00
 -3.35070521e-01 -2.28610587e+00 -5.28951406e-01  1.86164272e+00
  2.34983993e+00  5.94721317e+00  3.68856144e+00  5.49624741e-01]",1
"[-6.3933661e+02  8.3260826e+01 -3.0020828e+00  1.3788729e+00
 -9.8687422e-01 -8.6874074e-01 -8.5226583e+00 -1.0061822e+01
 -1.6927315e+01 -1.1422016e+01 -1.5237493e+01 -4.4072604e+00
  7.5854027e-01 -8.3446846e+00 -1.5438006e+00 -5.4468727e+00
 -5.3582621e+00 -6.2508650e+00 -3.0772636e+00 -7.8607268e+00
 -5.1555438e+00 -5.2837819e-01 -1.2009831e+01 -2.7574337e+00
 -2.5702560e+00 -5.2730937e+00 -1.7747629e+00 -3.7873559e+00
 -8.0900133e-01 -1.6986024e+00 -4.0663166e+00 -4.1146326e+00
 -4.0271125e+00 -3.6497386e+00 -1.4472750e+00 -1.9839840e-01
  1.5607789e+00  2.3844607e+00  4.1011472e+00  1.5113128e+00]",1
"[-6.2520032e+02  7.1035011e+01  2.4373259e-01  1.1615787e+00
 -3.1752203e+00 -2.6746910e+00 -1.0243876e+01 -6.9420762e+00
 -2.0604927e+01 -1.0710752e+01 -1.6564526e+01 -5.4684806e+00
  1.4662856e+00 -1.0444054e+01 -9.7258188e-02 -7.6098423e+00
 -3.1781476e+00 -6.4567108e+00 -2.7483270e+00 -6.1944404e+00
 -6.6127739e+00  5.2902877e-01 -1.1408864e+01  1.2197523e+00
 -4.0531826e+00 -5.8270135e+00 -2.3621464e+00 -5.5703835e+00
  1.5683363e-01 -4.3848939e+00 -2.3405132e+00 -2.5833735e+00
 -2.1613922e+00 -2.8656025e+00 -1.3934588e+00 -1.2500449e-01
  1.5268749e+00  5.6100426e+00  2.9695971e+00  2.2399871e+00]",1
"[-6.5845612e+02  8.6878616e+01 -1.0075682e+00 -1.7653830e+00
 -1.4488887e+00  1.4932942e+00 -1.2004338e+01 -3.8237326e+00
 -1.6831217e+01 -1.5748083e+01 -1.6139435e+01 -5.7669959e+00
 -1.8141636e+00 -7.7585692e+00 -3.7205544e+00 -8.0802526e+00
 -3.6003022e+00 -7.8767343e+00 -4.0737453e+00 -6.8576746e+00
 -7.7790604e+00 -1.1398917e+00 -8.9629107e+00 -2.2344573e+00
 -3.7476895e+00 -7.7807336e+00 -3.1085792e+00 -5.8477249e+00
 -2.8388505e+00 -4.0140343e+00 -5.0574565e+00 -2.3906226e+00
 -3.0497360e+00 -1.6242969e+00 -1.4679627e+00  1.0867804e-01
  3.3519948e+00  1.0574661e+00  2.2652459e+00 -1.4727452e+00]",1
"[-6.6729083e+02  9.0169411e+01 -5.7890611e+00  5.0557286e-01
 -1.8939086e+00 -1.0681837e+00 -1.6060127e+01 -2.6299336e+00
 -2.1654167e+01 -1.3798390e+01 -2.1097631e+01 -5.9990740e+00
  2.0370216e+00 -7.6462355e+00 -1.8740298e+00 -1.0145601e+01
 -4.2099338e+00 -6.5584316e+00 -2.8218632e+00 -8.9763088e+00
 -9.1634960e+00 -2.1453996e+00 -1.3677097e+01 -1.1990448e+00
 -5.4679141e+00 -7.6662340e+00 -1.8062774e+00 -5.5928602e+00
  2.7806284e+00 -4.7654099e+00 -5.0382061e+00 -4.0358605e+00
 -4.8020697e+00 -3.0530505e+00 -4.1608553e+00 -2.7557199e+00
 -1.8068160e+00 -1.5172580e+00  4.1817508e+00  5.9246354e+00]",1
"[-6.4821564e+02  7.6803780e+01  4.0647104e-01 -2.8248289e+00
 -3.8579578e+00 -3.9823502e-01 -1.1582280e+01 -7.8123150e+00
 -1.5778952e+01 -1.3343366e+01 -1.3170514e+01 -5.0116596e+00
 -2.1127732e+00 -8.0667944e+00 -2.3014755e+00 -6.3253660e+00
 -4.2549953e+00 -6.3646312e+00 -5.0747585e+00 -5.7341828e+00
 -6.1522050e+00 -9.9646199e-01 -8.4424343e+00 -2.5066600e+00
 -1.0125279e+00 -5.8750482e+00 -2.8167551e+00 -3.9627092e+00
 -1.9500651e+00 -4.2402449e+00 -4.6437163e+00 -3.9524753e+00
 -4.7491636e+00 -2.1434968e+00 -2.5462204e-01  2.2311389e+00
  2.9526615e+00  3.0586443e+00  3.8021998e+00  2.7769211e-01]",1
"[-6.6956116e+02  9.5466957e+01 -8.7974339e+00 -1.3638200e+00
  8.6293453e-01 -2.7473011e+00 -1.0744833e+01 -7.6142693e+00
 -1.7922232e+01 -1.4184728e+01 -1.7336302e+01 -6.5207591e+00
 -2.2102790e+00 -9.3536377e+00 -2.5650246e+00 -6.5686173e+00
 -5.3920178e+00 -6.9593906e+00 -5.5873981e+00 -7.3568769e+00
 -6.1361980e+00 -2.4492834e+00 -8.6450872e+00 -2.6831617e+00
 -3.9008009e+00 -6.5329332e+00 -3.3212748e+00 -5.5796700e+00
 -1.7664118e+00 -3.2565124e+00 -3.7797682e+00 -2.6062486e+00
 -4.1819525e+00 -2.4996185e+00 -2.3193238e+00 -8.5195309e-01
  5.6453246e-01  5.2620596e-01  3.1948853e+00  2.7871728e+00]",1
"[-7.1924646e+02  1.1349606e+02 -2.2223495e+01  1.3012590e+01
 -8.3317566e+00  6.6095905e+00 -1.2517783e+01  2.2593639e+00
 -1.7321289e+01 -9.1209917e+00 -1.9010145e+01 -9.1453362e+00
 -3.5158207e+00 -8.6910810e+00 -4.2035046e+00 -9.3696022e+00
 -5.6858182e+00 -5.1506829e+00 -7.4817758e+00 -4.7764344e+00
 -8.9058275e+00 -2.3096299e+00 -1.0837335e+01 -1.9167477e+00
 -6.4523878e+00 -3.5812528e+00 -7.9967098e+00 -2.8428063e+00
 -5.0687509e+00 -3.5331950e+00 -6.1622715e+00 -3.5639386e+00
 -4.4628477e+00 -2.6560838e+00 -3.9527214e+00  1.4505312e+00
 -2.9033885e+00  8.7762249e-01 -1.0569460e+00  2.9519534e-01]",1
"[-5.7178406e+02  4.5541306e+01  5.0195537e+00  1.5660162e+01
 -2.0573137e+00 -4.6575856e+00 -8.3817739e+00 -1.8588159e+00
 -2.0420111e+01 -1.0552777e+01 -1.4626697e+01 -6.5563679e+00
 -1.2979791e+00 -9.1595335e+00  1.8946594e+00 -8.3093204e+00
 -6.2672725e+00 -5.2021613e+00  1.6101673e-01 -7.7623839e+00
 -6.9119797e+00  1.5675738e+00 -1.0264229e+01  2.7207911e-02
 -3.4095948e+00 -5.9082432e+00 -1.1785959e+00 -4.4901686e+00
  1.8829659e+00 -2.7638647e-01 -9.1928571e-01  1.0855989e+00
 -4.0230303e+00 -8.1991535e-01  1.3372155e+00  5.5646342e-01
  7.1910968e+00  4.1015630e+00  4.3750606e+00  2.5062633e+00]",1
"[-5.8789423e+02  5.5089626e+01  4.9016676e+00  1.5546804e+01
 -4.9367590e+00  1.7769700e+00 -1.0842838e+01 -2.9017451e+00
 -1.7711142e+01 -1.0933928e+01 -1.5577550e+01 -6.8595147e+00
  8.5186249e-01 -1.0428307e+01  2.3649027e+00 -9.7260380e+00
 -8.5848627e+00 -6.6131086e+00 -2.0333622e+00 -8.8252249e+00
 -7.1092548e+00 -1.7685077e+00 -1.4398420e+01 -1.8070564e-01
 -6.5887523e+00 -3.7344599e+00 -2.6143496e+00 -6.0606198e+00
  3.0412726e+00 -2.4221063e+00  2.8419316e+00 -1.1390672e+00
 -1.7094074e+00 -1.2444482e-01 -1.3659906e+00  4.1803408e+00
  4.9534783e+00  5.5887375e+00  3.7216442e+00  4.2291477e-02]",1
"[-5.7934357e+02  4.9083553e+01  5.2993093e+00  1.4560457e+01
 -1.7041761e+00 -1.9606836e-01 -8.1394081e+00 -5.3587961e+00
 -1.7784983e+01 -9.5802946e+00 -1.4382282e+01 -6.2489681e+00
 -4.7078907e-01 -1.0410845e+01  9.5200717e-01 -7.9026580e+00
 -8.0746441e+00 -4.9295278e+00 -2.8891485e+00 -9.1560736e+00
 -5.6606784e+00 -1.7026634e+00 -9.4908009e+00 -2.5545750e+00
 -6.6253138e+00 -2.8523564e+00 -4.2734303e+00 -2.9309113e+00
  4.0713654e+00  8.6912856e-02  6.1998570e-01 -2.9482474e+00
 -2.0182350e+00 -1.9744850e+00  9.7066402e-01  1.8643283e+00
  1.6081272e+00  5.7201533e+00  5.2968307e+00  3.5577607e+00]",1
"[-5.9422986e+02  5.6733711e+01  3.4849153e+00  7.5902815e+00
 -5.3001604e+00  1.4112274e-01 -1.2857451e+01 -3.0208189e+00
 -2.1571720e+01 -1.1186544e+01 -1.3734211e+01 -8.9604530e+00
  2.8270240e+00 -1.1352877e+01 -2.2220078e-01 -6.8709712e+00
 -5.7834640e+00 -5.2852774e+00 -2.5298426e+00 -6.6472149e+00
 -7.6178393e+00 -1.0598836e-01 -1.0454807e+01 -1.6639721e+00
 -4.8691611e+00 -5.0177708e+00 -3.5771706e+00 -4.4596448e+00
  2.5354626e+00 -2.1832771e+00  1.2909997e+00 -3.3120587e+00
 -2.3063269e+00 -1.3872659e+00 -2.4581842e+00  4.4006453e+00
  3.0564084e+00  4.7311268e+00  2.5106025e+00 -1.4140553e+00]",1
"[-5.94793518e+02  5.26235847e+01  5.45679760e+00  6.52564383e+00
  6.07363701e-01 -3.13463092e+00 -1.26116705e+01 -4.43863010e+00
 -1.98166027e+01 -1.06183519e+01 -1.27409201e+01 -4.80285835e+00
  1.11334097e+00 -1.05380239e+01  7.70727038e-01 -2.78868604e+00
 -7.55718231e+00 -4.85598612e+00 -1.23008144e+00 -5.59521770e+00
 -6.14920235e+00 -2.97526312e+00 -5.99667978e+00 -3.18157864e+00
 -3.01801038e+00 -3.98480439e+00 -3.09711814e+00 -1.48700178e+00
 -9.06785905e-01  1.43883216e+00  3.17590803e-01 -2.24587655e+00
 -6.71002388e-01 -2.84470105e+00 -6.20461762e-01  1.98986435e+00
  4.71803188e+00  5.60224533e+00  4.95044518e+00 -2.71513481e-02]",1
"[-5.58268311e+02  4.22494125e+01  3.99857759e+00  1.53329935e+01
 -2.45824909e+00 -3.00099206e+00 -8.57771492e+00 -4.35676622e+00
 -1.56565599e+01 -8.24587440e+00 -1.22453051e+01 -2.73611355e+00
  1.22338176e+00 -1.19428558e+01  1.73518753e+00 -6.71987963e+00
 -8.13795185e+00 -3.68388009e+00 -1.13272381e+00 -6.84404802e+00
 -7.09933710e+00 -6.47296011e-01 -7.83218431e+00 -1.68546903e+00
 -3.96625257e+00 -5.34610891e+00 -3.13056636e+00 -2.04222393e+00
  2.43971848e+00  8.71004283e-01  1.01173687e+00 -1.76993942e+00
 -3.65541244e+00 -2.96667933e+00 -1.18960488e+00  5.35409927e-01
  3.79018283e+00  5.45187998e+00  4.88921976e+00  3.02635956e+00]",1
"[-5.64222229e+02  3.68846207e+01  7.93109608e+00  1.26601648e+01
 -7.80662715e-01  2.99322546e-01 -1.29122305e+01 -1.76758265e+00
 -1.81337700e+01 -6.31116486e+00 -1.13727589e+01 -3.84236026e+00
  2.79142189e+00 -1.11693697e+01  1.58854163e+00 -6.21576834e+00
 -6.44527483e+00 -4.36840105e+00  2.88151830e-01 -7.65699291e+00
 -7.98684311e+00 -1.84411967e+00 -1.22050133e+01 -3.08485293e+00
 -4.72683239e+00 -4.68761539e+00  2.05887020e-01 -3.17254871e-01
  3.69514108e+00  2.99533892e+00  8.99905384e-01 -5.72385609e-01
  1.55427366e-01  4.82243299e-01  1.39036226e+00 -5.75769842e-01
 -5.17046571e-01 -2.55976987e+00  2.17833444e-01  2.28998995e+00]",1
"[-7.32877136e+02  1.15835266e+02 -2.28260727e+01  8.70887184e+00
 -2.74810433e+00  7.17427969e+00 -1.08816109e+01  1.01560628e+00
 -1.60604477e+01 -1.14102707e+01 -1.68274536e+01 -9.42269135e+00
 -3.72402263e+00 -5.78477573e+00 -8.97256756e+00 -6.49392223e+00
 -5.01297712e+00 -5.56813478e+00 -7.35732412e+00 -3.81358027e+00
 -6.47776794e+00 -3.37522554e+00 -7.43683910e+00 -6.04966104e-01
 -7.24236917e+00 -2.57944036e+00 -6.81614399e+00 -1.16702759e+00
 -4.09361887e+00 -6.40461206e-01 -5.18097591e+00 -1.92678869e+00
 -3.77924490e+00 -2.22641015e+00 -4.48152924e+00 -2.80212194e-01
 -4.46963310e+00 -1.83544064e+00 -3.12603068e+00 -9.03340995e-01]",0
"[-7.37719421e+02  1.11358635e+02 -2.07798538e+01  7.12319756e+00
 -6.13013601e+00  9.90649033e+00 -1.05833883e+01  2.79853129e+00
 -1.35377131e+01 -1.14951191e+01 -1.84124088e+01 -1.06447001e+01
 -4.13210869e+00 -5.74247217e+00 -7.50272894e+00 -5.94885683e+00
 -5.49690723e+00 -4.80730581e+00 -6.60950184e+00 -3.20001245e+00
 -6.24968863e+00 -3.47658491e+00 -6.58064938e+00 -8.28373611e-01
 -6.89264250e+00 -2.01732993e+00 -7.81819868e+00 -1.74081016e+00
 -4.53042936e+00 -1.49237621e+00 -6.13075829e+00 -2.30836296e+00
 -4.38739252e+00 -2.16747737e+00 -4.85458422e+00 -7.99097598e-01
 -4.06110859e+00 -1.81251299e+00 -2.90323853e+00  2.37460732e-01]",0
"[-7.3822736e+02  1.1100600e+02 -2.1637987e+01  6.3916211e+00
 -7.2475066e+00  8.7314434e+00 -9.5670815e+00  1.7316400e+00
 -1.3428390e+01 -9.3061094e+00 -1.7338774e+01 -1.0095988e+01
 -4.9280152e+00 -5.5536284e+00 -7.1445904e+00 -6.4695911e+00
 -5.0664544e+00 -3.8515437e+00 -6.7102246e+00 -3.0287595e+00
 -5.8625841e+00 -3.5279994e+00 -7.6084447e+00 -1.5171851e+00
 -6.5105901e+00 -2.3325350e+00 -7.8969889e+00 -1.9166261e+00
 -3.9713278e+00 -7.9848969e-01 -4.7569642e+00 -1.6820366e+00
 -4.4900002e+00 -2.1910288e+00 -4.5300379e+00  1.4324878e-01
 -3.2275381e+00 -1.3922830e+00 -3.2105148e+00 -3.3384109e-01]",0
